team_name,team_abbrev,player_name,position_name,age,height,weight,shot,birth_place,birthdate,depth_label,status,player_url,section_title
Vancouver Canucks,van,Kevin Lankinen,G,30,"6' 2""",190 lbs,L,"Helsinki, FIN",04/28/95,Roster,,https://www.espn.com/nhl/player/_/id/4341584,Goalies
Vegas Golden Knights,vgk,Ivan Barbashev,C,29,"6' 0""",203 lbs,L,"Moscow, RUS",12/14/95,Roster,,https://www.espn.com/nhl/player/_/id/3114985,Centers
Vegas Golden Knights,vgk,Callahan Burke,C,28,"5' 10""",185 lbs,R,"Boxborough, MA",03/19/97,Roster,,https://www.espn.com/nhl/player/_/id/4197114,Centers
Vegas Golden Knights,vgk,Jack Eichel,C,28,"6' 2""",206 lbs,R,"North Chelmsford, MA",10/28/96,Roster,,https://www.espn.com/nhl/player/_/id/3648002,Centers
Vegas Golden Knights,vgk,Tomas Hertl,C,31,"6' 3""",220 lbs,L,"Prague, CZE",11/12/93,Roster,,https://www.espn.com/nhl/player/_/id/2976844,Centers
Vegas Golden Knights,vgk,Brett Howden,C,27,"6' 2""",201 lbs,L,"Calgary, CAN",03/29/98,Roster,,https://www.espn.com/nhl/player/_/id/4024989,Centers
Vegas Golden Knights,vgk,William Karlsson,C,32,"6' 0""",190 lbs,L,"Stockholm, SWE",01/08/93,Roster,,https://www.espn.com/nhl/player/_/id/2563057,Centers
Vegas Golden Knights,vgk,Tanner Laczynski,C,28,"6' 1""",190 lbs,R,"Minooka, IL",06/01/97,Roster,,https://www.espn.com/nhl/player/_/id/4392137,Centers
Vegas Golden Knights,vgk,Raphael Lavoie,C,24,"6' 4""",215 lbs,R,"Chambly, CAN",09/25/00,Roster,,https://www.espn.com/nhl/player/_/id/4565261,Centers
Vegas Golden Knights,vgk,Nicolas Roy,C,28,"6' 4""",201 lbs,R,"Amos, CAN",02/05/97,Roster,,https://www.espn.com/nhl/player/_/id/3943996,Centers
Vegas Golden Knights,vgk,Matyas Sapovaliv,C,21,"6' 3""",183 lbs,L,"Kladno, Czechoslovakia",02/12/04,Roster,,https://www.espn.com/nhl/player/_/id/5080214,Centers
Vegas Golden Knights,vgk,Pavel Dorofeyev,LW,24,"6' 1""",194 lbs,L,"Nizhny Tagil, RUS",10/26/00,Roster,,https://www.espn.com/nhl/player/_/id/4587588,Left Wings
Vegas Golden Knights,vgk,Victor Olofsson,LW,29,"5' 11""",180 lbs,L,"Ornskoldsvik, SWE",07/18/95,Roster,,https://www.espn.com/nhl/player/_/id/3151096,Left Wings
Vegas Golden Knights,vgk,Tanner Pearson,LW,32,"6' 1""",207 lbs,L,"Kitchener, CAN",08/10/92,Roster,,https://www.espn.com/nhl/player/_/id/2976860,Left Wings
Vegas Golden Knights,vgk,Brandon Saad,LW,32,"6' 1""",215 lbs,L,"Pittsburgh, PA",10/27/92,Roster,,https://www.espn.com/nhl/player/_/id/2563065,Left Wings
Vegas Golden Knights,vgk,Alexander Holtz,RW,23,"6' 0""",198 lbs,R,"Saltsjo-Boo, SWE",01/23/02,Roster,,https://www.espn.com/nhl/player/_/id/4697388,Right Wings
Vegas Golden Knights,vgk,Keegan Kolesar,RW,28,"6' 2""",216 lbs,R,"Brandon, CAN",04/08/97,Roster,,https://www.espn.com/nhl/player/_/id/3941546,Right Wings
Vegas Golden Knights,vgk,Jonas Rondbjerg,RW,26,"6' 2""",203 lbs,L,"Horsholm, DEN",03/31/99,Roster,,https://www.espn.com/nhl/player/_/id/4425678,Right Wings
Vegas Golden Knights,vgk,Cole Schwindt,RW,24,"6' 2""",203 lbs,R,"Kitchener, CAN",04/25/01,Roster,,https://www.espn.com/nhl/player/_/id/4845286,Right Wings
Vegas Golden Knights,vgk,Reilly Smith,RW,34,"6' 1""",185 lbs,L,"Toronto, CAN",04/01/91,Roster,,https://www.espn.com/nhl/player/_/id/2500990,Right Wings
Vegas Golden Knights,vgk,Mark Stone,RW,33,"6' 3""",210 lbs,R,"Winnipeg, CAN",05/13/92,Roster,,https://www.espn.com/nhl/player/_/id/5545,Right Wings
Vegas Golden Knights,vgk,Lukas Cormier,D,23,"5' 10""",180 lbs,L,"Moncton, CAN",03/27/02,Roster,,https://www.espn.com/nhl/player/_/id/4697678,Defense
Vegas Golden Knights,vgk,Robert Hagg,D,30,"6' 2""",210 lbs,L,"Uppsala, SWE",02/08/95,Roster,,https://www.espn.com/nhl/player/_/id/3042013,Defense
Vegas Golden Knights,vgk,Nicolas Hague,D,26,"6' 6""",245 lbs,L,"Kitchener, CAN",12/05/98,Roster,,https://www.espn.com/nhl/player/_/id/4233870,Defense
Vegas Golden Knights,vgk,Noah Hanifin,D,28,"6' 3""",206 lbs,L,"Boston, MA",01/25/97,Roster,,https://www.espn.com/nhl/player/_/id/3652964,Defense
Vegas Golden Knights,vgk,Ben Hutton,D,32,"6' 3""",209 lbs,L,"Brockville, CAN",04/20/93,Roster,,https://www.espn.com/nhl/player/_/id/3571762,Defense
Vegas Golden Knights,vgk,Kaedan Korczak,D,24,"6' 3""",203 lbs,R,"Yorkton, CAN",01/29/01,Roster,,https://www.espn.com/nhl/player/_/id/4565264,Defense
Vegas Golden Knights,vgk,Dysin Mayo,D,28,"6' 2""",183 lbs,R,"Victoria, CAN",08/17/96,Roster,,https://www.espn.com/nhl/player/_/id/3149621,Defense
Vegas Golden Knights,vgk,Brayden McNabb,D,34,"6' 4""",215 lbs,L,"Davidson, CAN",01/21/91,Roster,,https://www.espn.com/nhl/player/_/id/5202,Defense
Vegas Golden Knights,vgk,Alex Pietrangelo,D,35,"6' 3""",215 lbs,R,"King City, CAN",01/18/90,Roster,,https://www.espn.com/nhl/player/_/id/4013,Defense
Vegas Golden Knights,vgk,Shea Theodore,D,29,"6' 2""",197 lbs,L,"Langley, CAN",08/03/95,Roster,,https://www.espn.com/nhl/player/_/id/3042055,Defense
Vegas Golden Knights,vgk,Zach Whitecloud,D,28,"6' 2""",210 lbs,R,"Brandon, CAN",11/28/96,Roster,,https://www.espn.com/nhl/player/_/id/4312877,Defense
Vegas Golden Knights,vgk,Adin Hill,G,29,"6' 4""",215 lbs,L,"Calgary, CAN",05/11/96,Roster,,https://www.espn.com/nhl/player/_/id/3939714,Goalies
Vegas Golden Knights,vgk,Carl Lindbom,G,22,"6' 0""",165 lbs,L,"Stockholm, SWE",05/20/03,Roster,,https://www.espn.com/nhl/player/_/id/5188581,Goalies
Vegas Golden Knights,vgk,Ilya Samsonov,G,28,"6' 3""",208 lbs,L,"Magnitogorsk, RUS",02/22/97,Roster,,https://www.espn.com/nhl/player/_/id/3900505,Goalies
Vegas Golden Knights,vgk,Akira Schmid,G,25,"6' 5""",205 lbs,L,"Bern, SUI",05/12/00,Roster,,https://www.espn.com/nhl/player/_/id/4587845,Goalies
Washington Capitals,wsh,Nicklas Backstrom,C,37,"6' 1""",202 lbs,L,"Gavle, SWE",11/23/87,Roster,,https://www.espn.com/nhl/player/_/id/3666,Centers
Washington Capitals,wsh,Nic Dowd,C,35,"6' 2""",190 lbs,R,"Huntsville, AL",05/27/90,Roster,,https://www.espn.com/nhl/player/_/id/3025616,Centers
Washington Capitals,wsh,Lars Eller,C,36,"6' 2""",208 lbs,L,"Rodovre, DEN",05/08/89,Roster,,https://www.espn.com/nhl/player/_/id/3946,Centers
Washington Capitals,wsh,Ethen Frank,C,27,"5' 11""",188 lbs,R,"Papillion, NE",02/05/98,Roster,,https://www.espn.com/nhl/player/_/id/4996093,Centers
Washington Capitals,wsh,Connor McMichael,C,24,"6' 0""",180 lbs,L,"Ajax, CAN",01/15/01,Roster,,https://www.espn.com/nhl/player/_/id/4565246,Centers
Washington Capitals,wsh,Aliaksei Protas,C,24,"6' 6""",247 lbs,L,"Vitebsk, BLR",01/06/01,Roster,,https://www.espn.com/nhl/player/_/id/4587943,Centers
Washington Capitals,wsh,Spencer Smallman,C,28,"6' 1""",184 lbs,R,"Summerside, CAN",09/09/96,Roster,,https://www.espn.com/nhl/player/_/id/3944000,Centers
Washington Capitals,wsh,Dylan Strome,C,28,"6' 3""",196 lbs,L,"Mississauga, CAN",03/07/97,Roster,,https://www.espn.com/nhl/player/_/id/3899933,Centers
Washington Capitals,wsh,Anthony Beauvillier,LW,28,"5' 11""",180 lbs,L,"Sorel, CAN",06/08/97,Roster,,https://www.espn.com/nhl/player/_/id/3904107,Left Wings
Washington Capitals,wsh,Pierre-Luc Dubois,LW,26,"6' 4""",220 lbs,L,"Saint-Agathe-des-Monts, CAN",06/24/98,Roster,,https://www.espn.com/nhl/player/_/id/4024833,Left Wings
Washington Capitals,wsh,Andrew Mangiapane,LW,29,"5' 10""",183 lbs,L,"Toronto, CAN",04/04/96,Roster,,https://www.espn.com/nhl/player/_/id/3149619,Left Wings
Washington Capitals,wsh,Sonny Milano,LW,29,"6' 0""",194 lbs,L,"Massapequa, NY",05/12/96,Roster,,https://www.espn.com/nhl/player/_/id/3114756,Left Wings
Washington Capitals,wsh,Alex Ovechkin,LW,39,"6' 3""",238 lbs,R,"Moscow, USSR",09/17/85,Roster,,https://www.espn.com/nhl/player/_/id/3101,Left Wings
Washington Capitals,wsh,Brandon Duhaime,RW,28,"6' 2""",210 lbs,L,"Coral Springs, FL",05/22/97,Roster,,https://www.espn.com/nhl/player/_/id/4197009,Right Wings
Washington Capitals,wsh,Ryan Leonard,RW,20,"6' 0""",200 lbs,R,"Amherst, MA",01/21/05,Roster,,https://www.espn.com/nhl/player/_/id/5149172,Right Wings
Washington Capitals,wsh,Taylor Raddysh,RW,27,"6' 3""",200 lbs,R,"Caledon, CAN",02/18/98,Roster,,https://www.espn.com/nhl/player/_/id/4063502,Right Wings
Washington Capitals,wsh,Tom Wilson,RW,31,"6' 4""",225 lbs,R,"Toronto, CAN",03/29/94,Roster,,https://www.espn.com/nhl/player/_/id/2970615,Right Wings
Washington Capitals,wsh,Alexander Alexeyev,D,25,"6' 4""",229 lbs,L,"Saint Petersburg, RUS",11/15/99,Roster,,https://www.espn.com/nhl/player/_/id/4352805,Defense
Washington Capitals,wsh,John Carlson,D,35,"6' 3""",220 lbs,R,"Natick, MA",01/10/90,Roster,,https://www.espn.com/nhl/player/_/id/5118,Defense
Washington Capitals,wsh,Jakob Chychrun,D,27,"6' 2""",216 lbs,L,"Boca Raton, FL",03/31/98,Roster,,https://www.espn.com/nhl/player/_/id/4024950,Defense
Washington Capitals,wsh,Martin Fehervary,D,25,"6' 2""",203 lbs,L,"Bratislava, SVK",10/06/99,Roster,,https://www.espn.com/nhl/player/_/id/4378677,Defense
Washington Capitals,wsh,Dylan McIlrath,D,33,"6' 5""",240 lbs,R,"Winnipeg, CAN",04/20/92,Roster,,https://www.espn.com/nhl/player/_/id/2529256,Defense
Washington Capitals,wsh,Matt Roy,D,30,"6' 2""",212 lbs,R,"Detroit, MI",03/01/95,Roster,,https://www.espn.com/nhl/player/_/id/3942924,Defense
Washington Capitals,wsh,Rasmus Sandin,D,25,"5' 11""",189 lbs,L,"Uppsala, SWE",03/07/00,Roster,,https://www.espn.com/nhl/player/_/id/4352803,Defense
Washington Capitals,wsh,Trevor van Riemsdyk,D,33,"6' 3""",197 lbs,R,"Middletown, NJ",07/24/91,Roster,,https://www.espn.com/nhl/player/_/id/3025524,Defense
Washington Capitals,wsh,Garin Bjorklund,G,23,--,--,--,--,05/28/02,Roster,,https://www.espn.com/nhl/player/_/id/4894681,Goalies
Washington Capitals,wsh,Charlie Lindgren,G,31,"6' 2""",190 lbs,R,"Lakeville, MN",12/18/93,Roster,,https://www.espn.com/nhl/player/_/id/3095975,Goalies
Washington Capitals,wsh,Hunter Shepard,G,29,"6' 0""",210 lbs,R,"Cohasset, MN",11/07/95,Roster,,https://www.espn.com/nhl/player/_/id/4197165,Goalies
Washington Capitals,wsh,Logan Thompson,G,28,"6' 4""",207 lbs,R,"Calgary, CAN",02/25/97,Roster,,https://www.espn.com/nhl/player/_/id/4272888,Goalies
Winnipeg Jets,wpg,Jaret Anderson-Dolan,C,25,"5' 11""",200 lbs,L,"Calgary, CAN",09/12/99,Roster,,https://www.espn.com/nhl/player/_/id/4232871,Centers
Winnipeg Jets,wpg,Mason Appleton,C,29,"6' 2""",194 lbs,R,"Green Bay, WI",01/15/96,Roster,,https://www.espn.com/nhl/player/_/id/3942043,Centers
Winnipeg Jets,wpg,Morgan Barron,C,26,"6' 4""",220 lbs,R,"Halifax, CAN",12/02/98,Roster,,https://www.espn.com/nhl/player/_/id/4316970,Centers
Winnipeg Jets,wpg,Parker Ford,C,24,"5' 9""",181 lbs,R,"Wakefield, RI",07/20/00,Roster,,https://www.espn.com/nhl/player/_/id/5173114,Centers
Winnipeg Jets,wpg,David Gustafsson,C,25,"6' 2""",196 lbs,L,"Tingsryd, SWE",04/11/00,Roster,,https://www.espn.com/nhl/player/_/id/4378695,Centers
Winnipeg Jets,wpg,Rasmus Kupari,C,25,"6' 2""",201 lbs,R,"Kotka, FIN",03/15/00,Roster,,https://www.espn.com/nhl/player/_/id/4352762,Centers
Winnipeg Jets,wpg,Adam Lowry,C,32,"6' 5""",210 lbs,L,"St. Louis, MO",03/29/93,Roster,,https://www.espn.com/nhl/player/_/id/2563066,Centers
Winnipeg Jets,wpg,Vladislav Namestnikov,C,32,"6' 0""",181 lbs,L,"Zhukovskiy, RUS",11/22/92,Roster,,https://www.espn.com/nhl/player/_/id/2562622,Centers
Winnipeg Jets,wpg,Cole Perfetti,C,23,"5' 11""",185 lbs,L,"Whitby, CAN",01/01/02,Roster,,https://www.espn.com/nhl/player/_/id/4697392,Centers
Winnipeg Jets,wpg,Mark Scheifele,C,32,"6' 3""",207 lbs,R,"Kitchener, CAN",03/15/93,Roster,,https://www.espn.com/nhl/player/_/id/2562632,Centers
Winnipeg Jets,wpg,Mason Shaw,C,26,"5' 10""",184 lbs,L,"Lloydminster, CAN",11/03/98,Roster,,https://www.espn.com/nhl/player/_/id/4392879,Centers
Winnipeg Jets,wpg,Jonathan Toews,C,37,"6' 2""",201 lbs,L,"Winnipeg, CAN",04/29/88,Roster,,https://www.espn.com/nhl/player/_/id/3669,Centers
Winnipeg Jets,wpg,Dominic Toninato,C,31,"6' 2""",201 lbs,L,"Duluth, MN",03/09/94,Roster,,https://www.espn.com/nhl/player/_/id/3942809,Centers
Winnipeg Jets,wpg,Gabriel Vilardi,C,25,"6' 3""",216 lbs,R,"Kingston, CAN",08/16/99,Roster,,https://www.espn.com/nhl/player/_/id/4233583,Centers
Winnipeg Jets,wpg,Brayden Yager,C,20,"5' 11""",180 lbs,R,"Saskatoon, CAN",01/03/05,Roster,,https://www.espn.com/nhl/player/_/id/5149188,Centers
Winnipeg Jets,wpg,Kyle Connor,LW,28,"6' 1""",183 lbs,L,"Clinton, MI",12/09/96,Roster,,https://www.espn.com/nhl/player/_/id/3899952,Left Wings
Winnipeg Jets,wpg,Nikolaj Ehlers,LW,29,"6' 0""",172 lbs,L,"Aalborg, DEN",02/14/96,Roster,,https://www.espn.com/nhl/player/_/id/3114741,Left Wings
Winnipeg Jets,wpg,Alex Iafallo,LW,31,"6' 0""",201 lbs,L,"Eden, NY",12/21/93,Roster,,https://www.espn.com/nhl/player/_/id/3652598,Left Wings
Winnipeg Jets,wpg,Axel Jonsson-Fjallby,LW,27,"6' 1""",189 lbs,L,"Stockholm, SWE",02/10/98,Roster,,https://www.espn.com/nhl/player/_/id/4391251,Left Wings
Winnipeg Jets,wpg,Brandon Tanev,LW,33,"6' 0""",189 lbs,L,"Toronto, CAN",12/31/91,Roster,,https://www.espn.com/nhl/player/_/id/3096236,Left Wings
Winnipeg Jets,wpg,Nino Niederreiter,RW,32,"6' 2""",218 lbs,L,"Chur, SUI",09/08/92,Roster,,https://www.espn.com/nhl/player/_/id/5511,Right Wings
Winnipeg Jets,wpg,Dylan Coghlan,D,27,"6' 2""",208 lbs,R,"Duncan, CAN",02/19/98,Roster,,https://www.espn.com/nhl/player/_/id/4063606,Defense
Winnipeg Jets,wpg,Dylan DeMelo,D,32,"6' 1""",194 lbs,R,"London, CAN",05/01/93,Roster,,https://www.espn.com/nhl/player/_/id/2590861,Defense
Winnipeg Jets,wpg,Haydn Fleury,D,28,"6' 4""",207 lbs,L,"Carlyle, CAN",07/08/96,Roster,,https://www.espn.com/nhl/player/_/id/3114735,Defense
Winnipeg Jets,wpg,Ville Heinola,D,24,"6' 0""",181 lbs,L,"Pori, FIN",03/02/01,Roster,,https://www.espn.com/nhl/player/_/id/4565241,Defense
Winnipeg Jets,wpg,Colin Miller,D,32,"6' 1""",200 lbs,R,"Sault Ste. Marie, CAN",10/29/92,Roster,,https://www.espn.com/nhl/player/_/id/2590796,Defense
Winnipeg Jets,wpg,Josh Morrissey,D,30,"6' 0""",195 lbs,L,"Calgary, CAN",03/28/95,Roster,,https://www.espn.com/nhl/player/_/id/3042016,Defense
Winnipeg Jets,wpg,Isaak Phillips,D,23,"6' 3""",205 lbs,L,"Barrie, CAN",09/28/01,Roster,,https://www.espn.com/nhl/player/_/id/4697831,Defense
Winnipeg Jets,wpg,Neal Pionk,D,29,"6' 0""",190 lbs,R,"Hermantown, MN",07/29/95,Roster,,https://www.espn.com/nhl/player/_/id/3988847,Defense
Winnipeg Jets,wpg,Elias Salomonsson,D,20,"6' 0""",172 lbs,R,"Skelleftea, SWE",08/31/04,Roster,,https://www.espn.com/nhl/player/_/id/5080223,Defense
Winnipeg Jets,wpg,Dylan Samberg,D,26,"6' 4""",216 lbs,L,"Saginaw, MI",01/24/99,Roster,,https://www.espn.com/nhl/player/_/id/4233878,Defense
Winnipeg Jets,wpg,Luke Schenn,D,35,"6' 2""",225 lbs,R,"Saskatoon, CAN",11/02/89,Roster,,https://www.espn.com/nhl/player/_/id/5092,Defense
Winnipeg Jets,wpg,Logan Stanley,D,27,"6' 7""",231 lbs,L,"Kitchener, CAN",05/26/98,Roster,,https://www.espn.com/nhl/player/_/id/4024968,Defense
Winnipeg Jets,wpg,Eric Comrie,G,29,"6' 1""",190 lbs,L,"Edmonton, CAN",07/06/95,Roster,,https://www.espn.com/nhl/player/_/id/3042057,Goalies
Winnipeg Jets,wpg,Chris Driedger,G,31,"6' 4""",210 lbs,L,"Winnipeg, CAN",05/18/94,Roster,,https://www.espn.com/nhl/player/_/id/3067263,Goalies
Winnipeg Jets,wpg,Connor Hellebuyck,G,32,"6' 4""",207 lbs,L,"Commerce Township, MI",05/19/93,Roster,,https://www.espn.com/nhl/player/_/id/3020225,Goalies
